pilot_site_id,days,days_with_data,energy_in_kwh,energy_out_kwh,split_hp_heat_output_kwh,period_simple_tank_heat_loss_estimate_kwh,daily_avg_simple_tank_heat_loss_estimate_kwh,cop_period,cop_average,cop_period_split_hp,cop_period_simple_tank_heat_loss_adjusted,element_on_hours,heat_pump_only_hours,system_on_hours,idle_hours,ambient_temperature_c_system_on,water_l,daily_avg_water_l,energy_in_kwh_idle,energy_in_kwh_hp_only,energy_in_kwh_element,avg_hot_outlet_c_corrected,avg_cold_inlet_c_corrected,avg_ambient_temperature_c_draw_weighted,hot_water_temp_include_tank_temps,hot_water_apply_forward_looking_maximum,cold_water_temp_include_ambient_temp,cold_water_apply_forward_looking_minimum,zone,niwa_climate_zone,household_size,number_of_people,new_system_type,existing_water_heater_type,existing_system_indoor_or_outdoor,new_system_indoor_or_outdoor,refrigerant,tank_volume_l,electrical_element_w,rated_power_hp_only_w,heat_pump_threshold_w,electrical_element_threshold_w,ua_from_as_nzs_4692_w_per_k
pilot_056,336,237,583.543968250925,1661.3265406111113,1361.6416146666666,174.95948288218602,0.7382256661695613,2.8469603508895114,2.8469603508895114,2.333400204183343,3.1467826306169457,7.208333333333332,568.5500000000001,575.7583333333334,5089.658333333333,12.921845102835391,31418.0,132.56540084388186,18.215608440416666,542.312211277175,23.016148533333332,60.064103380227905,14.588366541473043,13.024998408555605,yes,yes,no,yes,1,Northland,Small,,Split,,,,R32,177,,,150,2000,1.333333333
pilot_057,336,297,1146.3761029122165,962.6310079345556,0.0,413.44955727175875,1.392086051420063,0.8397165690117921,0.8397165690117921,0.0,1.2003744335829787,34.63333333333333,1896.8583333333331,1931.4916666666666,5168.033333333333,12.25626480397275,17903.690000000002,60.28178451178452,0.4459458416666667,1094.212592383075,51.717564687475004,57.77363473116435,11.533342065239063,13.279161670024447,yes,yes,no,yes,3,Northland,Medium,4,Integral,Low pressure electric,Indoor,,R134a,246,1500,495,150,1000,1.636363636
pilot_058,336,216,396.16197931168335,1072.663174411111,570.0929678888889,195.54625221037267,0.9053067231961698,2.7076378613485907,2.7076378613485907,1.4390400837541355,3.20123962633908,0.19166666666666665,392.54999999999995,392.7416666666666,4746.025,12.298351333573809,17827.0,82.5324074074074,19.66622331683333,376.0549834781833,0.4407725166666667,58.922279688113534,7.174897627194705,13.884125203343244,yes,yes,no,yes,1,Central Otago,Medium,3,Split,,Indoor,Indoor/outdoor,R32,180,,,150,2000,1.333333333
pilot_059,336,262,603.8959939159918,1674.214816011111,0.0,331.0633193734474,1.2636004556238452,2.7723562217304787,2.7723562217304787,0.0,3.3205686998869437,12.258333333333333,913.7333333333333,925.9916666666667,5341.049999999999,8.575362449266102,28690.0,109.50381679389314,2.419471193675,559.1693827389832,42.307139983333336,53.43226002091321,3.2461066573719064,11.362767514813521,yes,yes,no,yes,3,Christchurch,Small,2,Integral,Electric,Indoor,,R134a,280,3000,1000,150,1200,1.712121212
pilot_060,336,278,736.16707443305,1392.3690988277776,2189.0976531666665,395.0855680835993,1.4211711082143859,1.8913764920824443,1.8913764920824443,2.973642436878304,2.4280557077182015,10.25,703.8583333333333,714.1083333333333,5960.8083333333325,12.074523006546626,30772.0,110.69064748201438,0.5284784083333334,713.0090203080499,22.629575716666665,54.36058852203301,15.446942025217732,13.156931626153645,yes,yes,no,yes,1,Dunedin,Small,2,Split,Solar HW,,,R32,180,,,150,2000,2.075757576
pilot_061,336,302,897.329542005225,1849.0714777888888,2191.2758847777777,394.3878655856654,1.3059200847207464,2.0606381393137307,2.0606381393137307,2.4419968163324084,2.5001509906396135,19.583333333333332,776.9416666666666,796.525,6427.625,11.387492545745584,35719.0,118.2748344370861,11.200215465949999,830.3075484739333,55.82177806534166,58.05672443237493,13.53646518659537,12.564273915843108,yes,yes,no,yes,2,Queenstown-Lakes,Large,5,Split,Low pressure electric,Indoor,,R32,227,,,150,2000,1.560606061
pilot_062,336,226,662.9455607266,1558.4418465777778,0.0,288.34392945243985,1.2758580949223002,2.3507840445747887,2.3507840445747887,0.0,2.785727645579387,93.475,625.3166666666666,718.7916666666666,4681.933333333334,13.320939655672134,41888.0,185.34513274336283,7.85186532805,457.00426363957496,198.08943175897502,49.86397727272727,17.86734625668449,14.332512891520246,yes,yes,no,yes,2,Queenstown-Lakes,Medium,4,Split,Low pressure electric,Indoor,Outdoor,R290,275,2000,802,150,1100,1.712121212
pilot_063,336,305,1314.5984980221501,4005.15695125,0.0,507.4120123035131,1.6636459419787315,3.046676956710258,3.046676956710258,0.0,3.4326594548394795,15.308333333333334,1614.2916666666667,1629.6000000000001,5660.841666666667,8.674990283914251,60884.0,199.61967213114755,9.326819200158333,1272.685638067725,32.58604075426666,58.15074321660863,1.5763846002233755,10.060933907102031,yes,yes,no,yes,3,Christchurch,Medium,4,Split,Low pressure electric,Indoor,Outdoor,R290,275,2000,802,150,1100,1.712121212
pilot_064,336,177,549.5832208065167,1588.9149731000002,0.0,230.19973685793542,1.3005634850730814,2.8911271540791548,2.8911271540791548,0.0,3.309989535867514,0.008333333333333333,838.625,838.6333333333333,3382.866666666667,16.138946301522317,24645.0,139.23728813559322,0.3960941333333334,549.1703529731833,0.0167737,63.81894339622641,8.3723189287888,20.31810103469264,yes,yes,no,yes,1,East Coast,Small,3,Integral,,,,R134a,246,1500,495,150,1000,1.636363636
pilot_065,336,227,659.6215129275249,1754.9037450388887,0.0,316.09633259504574,1.3924948572468976,2.660470755797964,2.660470755797964,0.0,3.1396794025750383,42.55,726.9583333333333,769.5083333333332,4651.324999999999,13.489540940643916,41962.0,184.85462555066078,2.484685675675,563.4661602240333,93.67066702781666,53.838911157714115,17.87222725322911,15.464086554501693,yes,yes,no,yes,2,Queenstown-Lakes,Medium,4,Split,Low pressure electric,Indoor,Outdoor,R290,275,2000,802,150,1100,1.712121212
pilot_066,336,315,540.0519054838667,761.8293490888889,0.0,472.8317560540172,1.5010531938222769,1.4106594965280563,1.4106594965280563,0.0,2.2861897025188624,0.016666666666666666,823.1166666666667,823.1333333333333,6692.291666666666,13.479789625010126,14642.0,46.48253968253968,0.4115432333333333,539.6084585171999,0.03190373333333334,61.249953558257076,16.503298729681738,19.879470017757132,yes,yes,no,yes,1,Christchurch,Medium,4,Integral,Electric,Indoor,Outdoor,R134a,246,1500,495,150,1000,1.636363636
pilot_067,336,315,1543.3433906956916,3060.3216704666665,3645.9077452777783,472.71837791767877,1.5006932632307262,1.9829168861034665,1.9829168861034665,2.362343835634865,2.2892118952165013,0.03333333333333333,831.725,831.7583333333333,6604.866666666667,12.875479656550882,65558.0,208.12063492063493,83.178357703375,1460.0143185589834,0.15071443333333334,57.01465084352787,16.868431007657342,15.38852466518198,yes,yes,no,yes,1,Auckland,Medium,4,Split,Electric,Indoor,Outdoor,R290,250,3000,1360,150,2100,1.636363636
pilot_068,336,163,817.3989610721917,2209.322079611111,0.0,247.49890623225866,1.5183981977439183,2.7028687150679973,2.7028687150679973,0.0,3.0056570938391323,0.0,1051.9250000000002,1051.9250000000002,2838.7166666666667,11.951713921303007,43196.0,265.00613496932516,18.764253293966668,798.634707778225,0.0,58.76710343550328,14.78066719140661,14.130998240577833,yes,yes,no,yes,2,Auckland,Medium,5,Integral,,,,R290,330,1500,820,150,1300,1.931818182
pilot_069,336,224,2017.7698076070917,16417442.270854883,264782.3164299419,379.4884020520329,1.694144652018004,8136.42973988426,8136.42973988426,131.22523462869725,8136.617813073095,116.29166666666667,896.6333333333333,1012.925,4330.375,8.740144466108877,1816611969.0,8109874.861607143,138.52821348734167,1500.5029396536083,378.7386544661417,16.872484948193144,9.100237779617975,4.70031430751847,yes,yes,no,yes,3,Auckland,Medium,3,Split,Gas instant,Outdoor,Outdoor,R290,250,3000,1360,150,2100,1.636363636
pilot_070,336,181,881.9310812447918,1143.9282779166667,2768.2222648888887,316.83272390686545,1.7504570381594777,1.2970721887951628,1.2970721887951628,3.138819261230381,1.6563210356094462,1.7999999999999998,403.2833333333333,405.0833333333333,3935.825,6.49489405472125,21950.0,121.2707182320442,158.38508440391666,719.703920390875,3.8420764499999995,55.73014806378132,10.910592255125284,8.527466970387243,yes,yes,no,yes,3,Queenstown-Lakes,Small,2,Split,Gas instant,Outdoor,Indoor/outdoor,R290,250,3000,1360,150,2100,1.636363636
pilot_071,336,75,235.9576968918,573.7005324555556,639.9474242777778,109.63502406857009,1.4618003209142678,2.431370283795531,2.431370283795531,2.7121277784433966,2.89600875718614,1.6250000000000002,241.44166666666666,243.06666666666666,1555.4916666666666,9.306956253428416,10622.0,141.62666666666667,0.10040968925833335,232.22356271087497,3.633724491666667,58.72008472980606,12.270457540952739,9.628610431180569,yes,yes,no,yes,1,Auckland,Large,5,Split,Wetback,,,R32,180,,,150,2000,2.075757576
pilot_072,336,248,1241.4619622057999,3870.6847477277774,5112.018780555555,402.72685796443943,1.6238986208243527,3.117844014205991,3.117844014205991,4.117740966845768,3.4422412734251813,0.0,1166.8,1166.8,4724.458333333333,9.714559764598333,72697.0,293.133064516129,9.130604436258333,1232.3313577695417,0.0,59.928951263463425,14.138535290314593,13.759080842400648,yes,yes,no,yes,2,East Coast,Large,7,Split,Electric,Outdoor,,CO2,315,0,870,150,99999,1.863636364
pilot_073,336,246,1474.8077516392418,2840.1114893666663,1676.6335798333334,384.4446901191133,1.5627832931671273,1.9257503130220843,1.9257503130220843,1.1368489065573213,2.1864247566516384,1.6166666666666667,782.6916666666667,784.3083333333334,5117.674999999999,13.516022610155446,59380.0,241.3821138211382,65.25179700928334,1406.00904447875,3.5469101512083334,57.34749612664197,16.213730212192658,14.736273155944765,yes,yes,no,yes,1,Northland,Large,5,Split,Low pressure electric,Indoor,Outdoor,R290,250,3000,1360,150,2100,1.636363636
pilot_074,336,289,1020.09521984025,2638.9159109444445,0.0,382.0700547452572,1.3220417119213053,2.586930964501242,2.586930964501242,0.0,2.961474484865047,11.341666666666667,1605.4916666666668,1616.8333333333335,5295.741666666667,10.734027935264406,57994.0,200.67128027681662,6.977480827408334,975.5517507019667,37.565988310875,54.73755043625203,15.604314239404074,14.603743490705934,yes,yes,no,yes,2,Northland,Medium,4,Integral,Gas instant,Outdoor,Outdoor,R134a,280,3000,1000,150,1200,1.712121212
pilot_075,336,266,1407.9480895663248,4859.3551693555555,4188.754504277777,379.70793700259475,1.4274734473781758,3.451373815104455,3.451373815104455,2.975077373461968,3.7210626905796524,19.808333333333334,1267.5,1287.3083333333334,5033.766666666666,9.950330469908144,71021.0,266.99624060150376,13.967144508108333,1329.9314296293833,64.04951542883333,60.51196096929078,1.6689162360428607,10.04030920431985,yes,yes,no,yes,3,Queenstown-Lakes,Medium,6,Split,Electric,Indoor,,R32,300,,,150,2000,1.787878788
pilot_076,336,256,848.5108498693166,2303.044212661111,2726.4143573333336,293.71865637101473,1.1473385014492763,2.714218931927405,2.714218931927405,3.2131755978762584,3.06037674053557,4.725,853.2916666666666,858.0166666666667,5263.233333333333,13.098531497057166,42785.0,167.12890625,0.3796981383333333,838.4176064143167,9.713545316666666,61.08808764754003,14.795227299287134,14.087712983522264,yes,yes,no,yes,3,East Coast,Large,5,Split,Low pressure electric,Indoor,,R32,180,,,150,2000,1.333333333
pilot_077,336,295,1433.3823782118752,2850.8203820055555,3697.914260444444,567.1114977571206,1.9224118568037984,1.9888763984680171,1.9888763984680171,2.579851905991436,2.384522045001348,0.0,1301.525,1301.525,5753.166666666666,10.554699295057722,53029.0,179.75932203389831,24.02570602449166,1409.3566721873833,0.0,59.1825467197194,12.948735597503255,11.97301665126629,yes,yes,no,yes,3,Queenstown-Lakes,Large,5,Integral,,,,CO2,315,0,870,150,99999,1.863636364
pilot_078,336,298,988.13561975965,2670.2983064333334,0.0,432.52061079913494,1.451411445634681,2.7023601346167903,2.7023601346167903,0.0,3.140073948540773,0.15,1193.825,1193.9750000000001,5917.1,15.49686969995184,55973.0,187.8288590604027,11.919515503,975.9656648649834,0.2504393916666667,58.37449770425026,17.346107944902005,16.377022850302826,yes,yes,no,yes,1,Dunedin,Medium,4,Split,Electric,Indoor,Outdoor,R290,275,2000,802,150,1100,1.712121212
pilot_079,336,280,727.2507698268166,1745.1550277777778,0.0,404.51003792148845,1.4446787068624587,2.3996606125193365,2.3996606125193365,0.0,2.9558787077134,0.5166666666666667,879.3,879.8166666666666,5796.066666666667,15.983872587092009,37889.0,135.31785714285715,18.9534372782,707.1711853402833,1.126147208333333,57.966713294095904,18.35495262477236,16.82213307292354,yes,yes,no,yes,1,Northland,Medium,3,Split,Gas storage,Outdoor,Outdoor,R290,275,2000,802,150,1100,1.712121212
pilot_080,336,279,1215.5713206025666,2836.893804188889,0.0,431.82548077612216,1.5477615798427318,2.333794616660273,2.333794616660273,0.0,2.689039490784207,0.0,1397.6166666666668,1397.6166666666668,5252.299999999999,12.776505837318295,50167.0,179.8100358422939,38.43473178271666,1177.1365888198502,0.0,64.60946199693025,15.97677955628202,18.405844479438674,yes,yes,no,yes,1,Auckland,Large,6,Integral,Low pressure electric,Indoor,Outdoor,R290,330,1500,820,150,1300,1.931818182
pilot_081,336,292,1186.6104983465834,3263.817572166666,3319.817647611111,383.0953091194132,1.311970236710319,2.7505382572583437,2.7505382572583437,2.7977315658650643,3.073386664257284,21.625,1046.4916666666666,1068.1166666666666,5908.375,10.630016227940143,59581.0,204.0445205479452,19.791369117591664,1099.419018635575,67.40011059341667,61.26546717913428,14.154571088098555,11.459344421879457,yes,yes,no,yes,2,Auckland,Medium,4,Split,Electric,Indoor,,R32,250,,,150,2000,1.636363636
pilot_082,336,293,1351.9909982453667,2866.0100271833335,0.0,524.1477066789773,1.7889000227951444,2.1198440159016463,2.1198440159016463,0.0,2.5075298121526743,54.25833333333334,2030.9916666666666,2085.25,4881.683333333333,9.80584662110858,50358.0,171.8703071672355,39.426306542000006,1225.6346948214,86.92999688196666,62.93036677389889,13.98489614361174,13.060586202788038,yes,yes,no,yes,2,Dunedin,Medium,3,Integral,Low pressure electric,Indoor,Outdoor,R134a,246,1500,495,150,1000,1.636363636
pilot_083,336,298,2246.9868410397585,4845.652298355555,0.0,329.20178995144124,1.1047039931256417,2.15651120418369,2.15651120418369,0.0,2.3030193118142215,62.925,2821.0999999999995,2884.0249999999996,4206.35,12.547956415079621,97748.0,328.0134228187919,14.734563731633333,2023.6155738004165,208.63670350770832,57.18367209559275,14.550500265990095,17.76941727707984,yes,yes,no,yes,1,Auckland,Medium,4,Integral,Gas instant,Outdoor,Outdoor,R134a,280,3000,1000,150,1200,1.712121212
