climate_zone,electricity_plan_name,natural_gas_plan_name,lpg_plan_name,wood_price_name,petrol_price_name,diesel_price_name,people_in_house,disconnect_gas,cooktop_type,annual_variable_cost,annual_kg_co2e
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,57.174634146341454,25.623414634146343
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,69.79920325203251,120.48780487804878
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),63.203252032520325,28.325203252032523
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,57.174634146341454,25.623414634146343
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,69.79920325203251,120.48780487804878
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Auckland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),63.203252032520325,28.325203252032523
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,57.174634146341454,25.623414634146343
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,69.79920325203251,120.48780487804878
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),63.203252032520325,28.325203252032523
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,57.174634146341454,25.623414634146343
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,69.79920325203251,120.48780487804878
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Northland,Electricity PlanId 161752,Methane PlanId 172326,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),63.203252032520325,28.325203252032523
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,72.2929268292683,25.623414634146343
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,69.83473170731708,120.48780487804878
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),79.91565040650407,28.325203252032523
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,72.2929268292683,25.623414634146343
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,69.83473170731708,120.48780487804878
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Auckland,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),79.91565040650407,28.325203252032523
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,72.2929268292683,25.623414634146343
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,69.83473170731708,120.48780487804878
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),79.91565040650407,28.325203252032523
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,72.2929268292683,25.623414634146343
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,69.83473170731708,120.48780487804878
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 10261,Methane PlanId 172328,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),79.91565040650407,28.325203252032523
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,62.39731707317073,25.623414634146343
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,83.81162601626016,120.48780487804878
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),68.97662601626017,28.325203252032523
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,62.39731707317073,25.623414634146343
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,83.81162601626016,120.48780487804878
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 161846,Methane PlanId 172250,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),68.97662601626017,28.325203252032523
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,70.09390243902438,25.623414634146343
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,127.24871544715444,120.48780487804878
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),77.48475609756098,28.325203252032523
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,70.09390243902438,25.623414634146343
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,127.24871544715444,120.48780487804878
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Rotorua,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),77.48475609756098,28.325203252032523
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,59.92341463414634,25.623414634146343
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,87.45684552845526,120.48780487804878
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),66.24186991869918,28.325203252032523
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,59.92341463414634,25.623414634146343
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,87.45684552845526,120.48780487804878
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Bay of Plenty,Electricity PlanId 161836,Methane PlanId 172053,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),66.24186991869918,28.325203252032523
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,70.09390243902438,25.623414634146343
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,127.24871544715444,120.48780487804878
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),77.48475609756098,28.325203252032523
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,70.09390243902438,25.623414634146343
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,127.24871544715444,120.48780487804878
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Taupo,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),77.48475609756098,28.325203252032523
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,55.578050813008126,25.623414634146343
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,126.1189105691057,120.48780487804878
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,55.578050813008126,25.623414634146343
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,126.1189105691057,120.48780487804878
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Rotorua,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,55.578050813008126,25.623414634146343
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,126.1189105691057,120.48780487804878
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,55.578050813008126,25.623414634146343
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,126.1189105691057,120.48780487804878
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Bay of Plenty,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,80.26439024390243,25.623414634146343
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,84.96274796747966,120.48780487804878
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),88.72764227642276,28.325203252032523
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,80.26439024390243,25.623414634146343
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,84.96274796747966,120.48780487804878
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 10972,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),88.72764227642276,28.325203252032523
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,55.578050813008126,25.623414634146343
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,126.1189105691057,120.48780487804878
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,55.578050813008126,25.623414634146343
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,126.1189105691057,120.48780487804878
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,74.7668292682927,25.623414634146343
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,84.96274796747966,120.48780487804878
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),82.65040650406505,28.325203252032523
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,74.7668292682927,25.623414634146343
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,84.96274796747966,120.48780487804878
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Taupo,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),82.65040650406505,28.325203252032523
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,70.09390243902438,25.623414634146343
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,127.24871544715444,120.48780487804878
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),77.48475609756098,28.325203252032523
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,70.09390243902438,25.623414634146343
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,127.24871544715444,120.48780487804878
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),77.48475609756098,28.325203252032523
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,55.578050813008126,25.623414634146343
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,126.1189105691057,120.48780487804878
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,55.578050813008126,25.623414634146343
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,126.1189105691057,120.48780487804878
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Auckland,Electricity PlanId 72907,Methane PlanId 172244,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),61.43832147696477,28.325203252032523
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,74.7668292682927,25.623414634146343
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,84.96274796747966,120.48780487804878
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),82.65040650406505,28.325203252032523
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,74.7668292682927,25.623414634146343
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,84.96274796747966,120.48780487804878
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
Hamilton,Electricity PlanId 170563,Methane PlanId 172266,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),82.65040650406505,28.325203252032523
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,52.382593495934955,25.623414634146343
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,89.34695934959348,120.48780487804878
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),57.90592818428184,28.325203252032523
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,52.382593495934955,25.623414634146343
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,89.34695934959348,120.48780487804878
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
East Coast,Electricity PlanId 157097,Methane PlanId 172054,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),57.90592818428184,28.325203252032523
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,70.09390243902438,25.623414634146343
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,127.24871544715444,120.48780487804878
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),77.48475609756098,28.325203252032523
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,70.09390243902438,25.623414634146343
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,127.24871544715444,120.48780487804878
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
East Coast,Electricity PlanId 10274,Methane PlanId 172057,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric (coil or ceramic),77.48475609756098,28.325203252032523
East Coast,Default Electricity Plan,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric induction,57.84390243902439,25.623414634146343
East Coast,Default Electricity Plan,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Piped gas,67.96747967479675,120.48780487804878
East Coast,Default Electricity Plan,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Bottled gas,150.7642276422764,132.22764227642276
East Coast,Default Electricity Plan,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,True,Electric (coil or ceramic),63.94308943089431,28.325203252032523
East Coast,Default Electricity Plan,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Electric induction,57.84390243902439,25.623414634146343
East Coast,Default Electricity Plan,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Piped gas,67.96747967479675,120.48780487804878
East Coast,Default Electricity Plan,Default Natural Gas Plan,Default LPG Plan,Default Wood Price,Default Petrol Price,Default Diesel Price,2,False,Bottled gas,150.7642276422764,132.22764227642276
